word,count,GPE,date,article_index
Lodi_2013-03-19_6678,1,Lodi,2013-03-19,6678
Germany_2021-09-05_9398,1,Germany,2021-09-05,9398
Russia_2001-09-22_588,1,Russia,2001-09-22,588
Blinken_2021-09-05_9398,1,Blinken,2021-09-05,9398
Wazim_1999-03-14_42,1,Wazim,1999-03-14,42
Afghanistan_2013-04-01_6689,1,Afghanistan,2013-04-01,6689
Iraq_2001-09-22_587,1,Iraq,2001-09-22,587
Yemen_2001-09-22_587,1,Yemen,2001-09-22,587
Somalia_2001-09-22_587,1,Somalia,2001-09-22,587
Kabul_2021-09-05_9397,1,Kabul,2021-09-05,9397
Washington_2013-04-02_6690,1,Washington,2013-04-02,6690
Kabul_2013-04-02_6690,1,Kabul,2013-04-02,6690
Lebanon_2001-09-22_587,1,Lebanon,2001-09-22,587
Barnado_1999-03-14_42,1,Barnado,1999-03-14,42
London_2021-09-05_9397,1,London,2021-09-05,9397
India_2013-04-02_6690,1,India,2013-04-02,6690
London_2021-09-05_9396,1,London,2021-09-05,9396
Turkey_2013-04-02_6690,1,Turkey,2013-04-02,6690
UK_2021-09-05_9396,1,UK,2021-09-05,9396
Saudi_2013-04-02_6690,1,Saudi,2013-04-02,6690
Arabia_2013-04-02_6690,1,Arabia,2013-04-02,6690
Chechnya_2001-09-22_587,1,Chechnya,2001-09-22,587
Kabul_2001-09-22_587,1,Kabul,2001-09-22,587
Britain_1999-03-14_42,1,Britain,1999-03-14,42
Washington_2001-09-22_588,1,Washington,2001-09-22,588
Baloch_2013-03-31_6688,1,Baloch,2013-03-31,6688
Qatar_2021-09-05_9398,1,Qatar,2021-09-05,9398
America_2013-03-25_6683,1,America,2013-03-25,6683
Afghanistan_2013-03-26_6684,1,Afghanistan,2013-03-26,6684
Uzbekistan_2001-09-22_588,1,Uzbekistan,2001-09-22,588
Oman_2001-09-22_588,1,Oman,2001-09-22,588
Carolina_2001-09-22_588,1,Carolina,2001-09-22,588
North_2001-09-22_588,1,North,2001-09-22,588
Nancy_2013-03-26_6685,1,Nancy,2013-03-26,6685
Bragg_2001-09-22_588,1,Bragg,2001-09-22,588
Fort_2001-09-22_588,1,Fort,2001-09-22,588
Ghor_2021-09-05_9398,1,Ghor,2021-09-05,9398
France_2013-03-28_6687,1,France,2013-03-28,6687
Kouchner_2013-03-28_6687,1,Kouchner,2013-03-28,6687
Iran_2001-09-22_588,1,Iran,2001-09-22,588
Riyadh_2001-09-22_588,1,Riyadh,2001-09-22,588
Russia_1999-03-01_41,1,Russia,1999-03-01,41
Pakistan_2013-03-31_6688,1,Pakistan,2013-03-31,6688
Ireland_2013-03-12_6675,1,Ireland,2013-03-12,6675
Northern_2013-03-12_6675,1,Northern,2013-03-12,6675
Basra_2013-03-12_6675,1,Basra,2013-03-12,6675
Moscow_2013-03-05_6668,1,Moscow,2013-03-05,6668
Ukraine_2013-03-05_6668,1,Ukraine,2013-03-05,6668
Pakistan_2013-03-05_6668,1,Pakistan,2013-03-05,6668
New_2013-03-08_6669,1,New,2013-03-08,6669
York_2013-03-08_6669,1,York,2013-03-08,6669
America_2013-03-08_6669,1,America,2013-03-08,6669
Afghanistan_2013-03-08_6669,1,Afghanistan,2013-03-08,6669
Panjsher_2001-09-22_594,1,Panjsher,2001-09-22,594
Massoud_2021-09-06_9403,1,Massoud,2021-09-06,9403
Ankara_2013-03-08_6669,1,Ankara,2013-03-08,6669
Kuwaiti_2013-03-08_6669,1,Kuwaiti,2013-03-08,6669
Kuwait_2013-03-08_6669,1,Kuwait,2013-03-08,6669
Jordan_2013-03-08_6669,1,Jordan,2013-03-08,6669
Arabia_1999-03-01_40,1,Arabia,1999-03-01,40
York_2001-09-22_593,1,York,2001-09-22,593
Zealand_2021-09-06_9402,1,Zealand,2021-09-06,9402
South_2013-03-08_6670,1,South,2013-03-08,6670
Korea_2013-03-08_6670,1,Korea,2013-03-08,6670
Qatar_2021-09-06_9403,1,Qatar,2021-09-06,9403
Afghanistan_2021-09-06_9403,1,Afghanistan,2021-09-06,9403
Saudi_2013-03-08_6670,1,Saudi,2013-03-08,6670
valley_2001-09-22_594,1,valley,2001-09-22,594
Tajikistan_2001-09-22_594,1,Tajikistan,2001-09-22,594
North_2013-03-05_6667,1,North,2013-03-05,6667
Korea_2013-03-05_6667,1,Korea,2013-03-05,6667
Iraq_2013-03-05_6667,1,Iraq,2013-03-05,6667
UK_2013-03-05_6667,1,UK,2013-03-05,6667
Tokyo_2021-09-06_9403,1,Tokyo,2021-09-06,9403
Germany_2013-03-05_6667,1,Germany,2013-03-05,6667
Brazil_2021-09-06_9403,1,Brazil,2021-09-06,9403
Guinea_2013-03-05_6667,1,Guinea,2013-03-05,6667
Argentina_2021-09-06_9403,1,Argentina,2021-09-06,9403
India_2021-09-06_9403,1,India,2021-09-06,9403
England_2021-09-06_9403,1,England,2021-09-06,9403
English_2013-03-05_6667,1,English,2013-03-05,6667
Kanaks_2013-03-05_6667,1,Kanaks,2013-03-05,6667
Libya_2021-09-06_9403,1,Libya,2021-09-06,9403
Colorado_2013-03-05_6667,1,Colorado,2013-03-05,6667
Switzerland_2013-03-05_6667,1,Switzerland,2013-03-05,6667
New_2021-09-06_9402,1,New,2021-09-06,9402
Arabia_2013-03-08_6670,1,Arabia,2013-03-08,6670
Africa_2021-09-05_9400,1,Africa,2021-09-05,9400
States_1999-03-01_41,1,States,1999-03-01,41
America_2013-03-10_6672,1,America,2013-03-10,6672
Iraq_1999-03-01_41,1,Iraq,1999-03-01,41
Canberra_2021-09-05_9400,1,Canberra,2021-09-05,9400
Khost_2013-03-10_6672,1,Khost,2013-03-10,6672
America_2013-03-11_6673,1,America,2013-03-11,6673
Washington_2013-03-11_6673,1,Washington,2013-03-11,6673
UK_2001-09-22_591,1,UK,2001-09-22,591
Pakistan_2001-09-22_591,1,Pakistan,2001-09-22,591
Sydney_2021-09-05_9400,1,Sydney,2021-09-05,9400
Pakistan_2013-03-12_6674,1,Pakistan,2013-03-12,6674
Nuristan_2013-03-12_6674,1,Nuristan,2013-03-12,6674
Kabul_2013-03-12_6674,1,Kabul,2013-03-12,6674
America_2001-09-22_591,1,America,2001-09-22,591
Israel_2001-09-22_590,1,Israel,2001-09-22,590
Helmand_2013-03-12_6675,1,Helmand,2013-03-12,6675
equip_2013-03-12_6675,1,equip,2013-03-12,6675
Bafta_2021-09-05_9400,1,Bafta,2021-09-05,9400
America_2001-09-22_592,1,America,2001-09-22,592
Managua_2013-03-10_6671,1,Managua,2013-03-10,6671
Zambia_2013-03-08_6670,1,Zambia,2013-03-08,6670
United_1999-03-01_41,1,United,1999-03-01,41
Rwanda_2013-03-08_6670,1,Rwanda,2013-03-08,6670
UK_2013-03-08_6670,1,UK,2013-03-08,6670
United_2013-03-10_6671,1,United,2013-03-10,6671
States_2013-03-10_6671,1,States,2013-03-10,6671
Miami_2013-03-10_6671,1,Miami,2013-03-10,6671
New_2001-09-22_593,1,New,2001-09-22,593
Soviet_2013-03-10_6671,1,Soviet,2013-03-10,6671
Union_2013-03-10_6671,1,Union,2013-03-10,6671
North_2013-03-10_6671,1,North,2013-03-10,6671
Korea_2013-03-10_6671,1,Korea,2013-03-10,6671
Washington_2001-09-22_593,1,Washington,2001-09-22,593
Russia_1999-03-01_40,1,Russia,1999-03-01,40
Pakistan_2001-09-22_592,1,Pakistan,2001-09-22,592
York_2021-09-05_9401,1,York,2021-09-05,9401
Bolívar_2013-03-10_6671,1,Bolívar,2013-03-10,6671
New_2021-09-05_9401,1,New,2021-09-05,9401
Argentina_2013-03-10_6671,1,Argentina,2013-03-10,6671
Iran_1999-03-01_39,1,Iran,1999-03-01,39
Geneva_2021-09-07_9413,1,Geneva,2021-09-07,9413
UK_2013-02-05_6643,1,UK,2013-02-05,6643
Washington_2013-01-18_6620,1,Washington,2013-01-18,6620
Kyrgyzstan_2021-09-08_9422,1,Kyrgyzstan,2021-09-08,9422
Kazakhstan_2021-09-08_9422,1,Kazakhstan,2021-09-08,9422
London_2013-01-18_6620,1,London,2013-01-18,6620
Somalia_2013-01-18_6620,1,Somalia,2013-01-18,6620
Saudi_2013-01-18_6620,1,Saudi,2013-01-18,6620
Arabia_2013-01-18_6620,1,Arabia,2013-01-18,6620
Mokhtar_2013-01-18_6620,1,Mokhtar,2013-01-18,6620
Afghanistan_2013-01-18_6620,1,Afghanistan,2013-01-18,6620
Britain_2013-01-18_6620,1,Britain,2013-01-18,6620
Britain_2013-02-05_6643,1,Britain,2013-02-05,6643
Mali_2013-01-18_6620,1,Mali,2013-01-18,6620
States_2001-09-23_602,1,States,2001-09-23,602
Belfast_2013-01-20_6621,1,Belfast,2013-01-20,6621
Britain_2013-01-20_6621,1,Britain,2013-01-20,6621
Libya_2013-01-20_6621,1,Libya,2013-01-20,6621
Darfur_2013-01-20_6621,1,Darfur,2013-01-20,6621
Sudan_2013-01-20_6621,1,Sudan,2013-01-20,6621
Ethiopia_2013-01-20_6621,1,Ethiopia,2013-01-20,6621
India_2021-09-08_9422,1,India,2021-09-08,9422
Paris_2013-01-18_6620,1,Paris,2013-01-18,6620
Al_2021-09-08_9422,1,Al,2021-09-08,9422
Africa_2013-01-18_6620,1,Africa,2013-01-18,6620
Anglophobia_2001-09-23_602,1,Anglophobia,2001-09-23,602
Germany_2001-09-23_602,1,Germany,2001-09-23,602
Minhaj_2013-01-16_6617,1,Minhaj,2013-01-16,6617
Kuwait_2001-09-23_602,1,Kuwait,2001-09-23,602
America_2021-09-08_9422,1,America,2021-09-08,9422
Iran_2001-09-23_602,1,Iran,2001-09-23,602
Pennsylvania_2001-09-23_602,1,Pennsylvania,2001-09-23,602
Washington_2001-09-23_602,1,Washington,2001-09-23,602
Islamabad_2013-01-17_6618,1,Islamabad,2013-01-17,6618
Qatar_2013-01-17_6618,1,Qatar,2013-01-17,6618
Karzai_2013-01-17_6618,1,Karzai,2013-01-17,6618
York_2001-09-23_602,1,York,2001-09-23,602
Britain_2013-01-18_6619,1,Britain,2013-01-18,6619
Udeid_2021-09-08_9422,1,Udeid,2021-09-08,9422
New_2001-09-23_602,1,New,2001-09-23,602
UK_2013-01-18_6620,1,UK,2013-01-18,6620
North_2013-01-18_6620,1,North,2013-01-18,6620
Ogaden_2013-01-20_6621,1,Ogaden,2013-01-20,6621
Afghanistan_2013-01-20_6621,1,Afghanistan,2013-01-20,6621
Pakistan_2013-01-20_6621,1,Pakistan,2013-01-20,6621
Jersey_2001-09-23_601,1,Jersey,2001-09-23,601
Turkey_2021-09-08_9422,1,Turkey,2021-09-08,9422
California_2001-09-23_601,1,California,2001-09-23,601
Turkey_2001-09-23_601,1,Turkey,2001-09-23,601
Zero_2021-09-08_9421,1,Zero,2021-09-08,9421
Ground_2021-09-08_9421,1,Ground,2021-09-08,9421
South_2013-01-22_6626,1,South,2013-01-22,6626
York_2021-09-08_9421,1,York,2021-09-08,9421
Africa_2013-01-22_6626,1,Africa,2013-01-22,6626
New_2021-09-08_9421,1,New,2021-09-08,9421
Mexico_2021-09-08_9421,1,Mexico,2021-09-08,9421
Orlando_2021-09-08_9421,1,Orlando,2021-09-08,9421
California_2021-09-08_9421,1,California,2021-09-08,9421
Spitfire_2013-01-22_6627,1,Spitfire,2013-01-22,6627
Bernardino_2021-09-08_9421,1,Bernardino,2021-09-08,9421
Battle_2013-01-22_6627,1,Battle,2013-01-22,6627
Britain_2013-01-22_6627,1,Britain,2013-01-22,6627
San_2021-09-08_9421,1,San,2021-09-08,9421
Helmand_2013-01-22_6625,1,Helmand,2013-01-22,6625
Britain_1999-02-15_36,1,Britain,1999-02-15,36
Iraq_2013-01-20_6621,1,Iraq,2013-01-20,6621
Florida_2001-09-23_601,1,Florida,2001-09-23,601
Yemen_2013-01-20_6621,1,Yemen,2013-01-20,6621
Nigeria_2013-01-20_6621,1,Nigeria,2013-01-20,6621
Somalia_2013-01-20_6621,1,Somalia,2013-01-20,6621
United_2001-09-23_602,1,United,2001-09-23,602
Afghanistan_2013-01-20_6622,1,Afghanistan,2013-01-20,6622
America_2013-01-20_6622,1,America,2013-01-20,6622
week_1999-02-15_36,1,week,1999-02-15,36
Brennan_2013-01-20_6622,1,Brennan,2013-01-20,6622
mount_1999-02-15_36,1,mount,1999-02-15,36
city_2013-01-20_6623,1,city,2013-01-20,6623
Kabul_2013-01-20_6623,1,Kabul,2013-01-20,6623
Prince_2013-01-21_6624,1,Prince,2013-01-21,6624
Harry_2013-01-21_6624,1,Harry,2013-01-21,6624
Iran_2001-09-23_601,1,Iran,2001-09-23,601
Las_2013-01-21_6624,1,Las,2013-01-21,6624
Vegas_2013-01-21_6624,1,Vegas,2013-01-21,6624
abseille_2001-09-23_601,1,abseille,2001-09-23,601
Netherlands_2013-01-16_6616,1,Netherlands,2013-01-16,6616
Turkey_2013-01-16_6616,1,Turkey,2013-01-16,6616
Iran_2013-01-16_6616,1,Iran,2013-01-16,6616
Iran_1999-02-15_36,1,Iran,1999-02-15,36
Japan_2021-09-08_9425,1,Japan,2021-09-08,9425
Washington_2013-01-10_6609,1,Washington,2013-01-10,6609
UK_2001-09-23_604,1,UK,2001-09-23,604
Italy_2013-01-11_6610,1,Italy,2013-01-11,6610
Brunei_2013-01-11_6610,1,Brunei,2013-01-11,6610
Speaking_2013-01-11_6610,1,Speaking,2013-01-11,6610
Woolwich_2013-01-11_6610,1,Woolwich,2013-01-11,6610
Arsenal_2013-01-11_6610,1,Arsenal,2013-01-11,6610
London_2013-01-11_6610,1,London,2013-01-11,6610
China_2021-09-08_9425,1,China,2021-09-08,9425
Libya_2013-01-11_6610,1,Libya,2013-01-11,6610
Germany_2021-09-08_9425,1,Germany,2021-09-08,9425
Qadri_2013-01-11_6611,1,Qadri,2013-01-11,6611
Islamabad_2013-01-11_6611,1,Islamabad,2013-01-11,6611
Chechenia_1999-02-15_36,1,Chechenia,1999-02-15,36
Murtaza_2013-01-11_6611,1,Murtaza,2013-01-11,6611
Hazara_2013-01-11_6611,1,Hazara,2013-01-11,6611
London_2001-09-23_604,1,London,2001-09-23,604
Taleban_1999-02-15_36,1,Taleban,1999-02-15,36
Canada_2013-01-11_6612,1,Canada,2013-01-11,6612
Afghanistan_2001-09-23_604,1,Afghanistan,2001-09-23,604
Afghanistan_2013-01-10_6608,1,Afghanistan,2013-01-10,6608
States_2021-09-08_9427,1,States,2021-09-08,9427
Vietnam_2013-01-10_6608,1,Vietnam,2013-01-10,6608
Germany_2013-01-10_6608,1,Germany,2013-01-10,6608
Africa_2013-01-10_6608,1,Africa,2013-01-10,6608
United_2021-09-08_9427,1,United,2021-09-08,9427
Britain_2013-01-10_6608,1,Britain,2013-01-10,6608
Helmand_2013-01-10_6608,1,Helmand,2013-01-10,6608
America_2013-01-10_6608,1,America,2013-01-10,6608
Camden_2021-09-08_9426,1,Camden,2021-09-08,9426
Lebanon_2013-01-10_6608,1,Lebanon,2013-01-10,6608
London_2013-01-10_6608,1,London,2013-01-10,6608
United_1999-02-15_36,1,United,1999-02-15,36
Iran_2013-01-10_6608,1,Iran,2013-01-10,6608
Syria_2013-01-10_6608,1,Syria,2013-01-10,6608
Japan_2013-01-10_6608,1,Japan,2013-01-10,6608
States_1999-02-15_36,1,States,1999-02-15,36
Mexico_2021-09-08_9424,1,Mexico,2021-09-08,9424
Hollywood_2001-09-23_603,1,Hollywood,2001-09-23,603
Albania_2021-09-08_9422,1,Albania,2021-09-08,9422
America_2021-09-08_9423,1,America,2021-09-08,9423
Washington_2001-09-23_603,1,Washington,2001-09-23,603
America_2001-09-23_602,1,America,2001-09-23,602
UK_2021-09-08_9422,1,UK,2021-09-08,9422
Afghanistan_2001-09-23_602,1,Afghanistan,2001-09-23,602
Badakhshan_2013-01-13_6614,1,Badakhshan,2013-01-13,6614
Paris_2013-01-13_6614,1,Paris,2013-01-13,6614
Shahla_2013-01-13_6614,1,Shahla,2013-01-13,6614
Faryab_2013-01-13_6614,1,Faryab,2013-01-13,6614
Spain_2021-09-08_9422,1,Spain,2021-09-08,9422
Mahaba_2013-01-13_6614,1,Mahaba,2013-01-13,6614
Arabia_2001-09-23_602,1,Arabia,2001-09-23,602
Saudi_2001-09-23_602,1,Saudi,2001-09-23,602
intelligentsia_2001-09-23_602,1,intelligentsia,2001-09-23,602
Iraq_2013-01-14_6615,1,Iraq,2013-01-14,6615
Ireland_2001-09-23_602,1,Ireland,2001-09-23,602
India_2013-01-16_6616,1,India,2013-01-16,6616
Italy_2021-09-08_9422,1,Italy,2021-09-08,9422
DC_2001-09-23_603,1,DC,2001-09-23,603
Doha_2013-01-11_6613,1,Doha,2013-01-11,6613
Afghanistan_2021-09-08_9424,1,Afghanistan,2021-09-08,9424
America_2001-09-23_603,1,America,2001-09-23,603
Cairo_2013-01-11_6612,1,Cairo,2013-01-11,6612
Egypt_2013-01-11_6612,1,Egypt,2013-01-11,6612
Nicaragua_2001-09-23_603,1,Nicaragua,2001-09-23,603
Minhaj_2013-01-11_6612,1,Minhaj,2013-01-11,6612
Quran_2013-01-11_6612,1,Quran,2013-01-11,6612
Lahore_2013-01-11_6612,1,Lahore,2013-01-11,6612
Hollywood_2021-09-08_9423,1,Hollywood,2021-09-08,9423
Texas_2021-09-08_9423,1,Texas,2021-09-08,9423
London_2013-01-11_6612,1,London,2013-01-11,6612
Insaf_2013-01-11_6612,1,Insaf,2013-01-11,6612
Chile_2001-09-23_603,1,Chile,2001-09-23,603
Kabul_2021-09-08_9423,1,Kabul,2021-09-08,9423
Iraq_2021-09-08_9423,1,Iraq,2021-09-08,9423
Union_2001-09-23_603,1,Union,2001-09-23,603
Soviet_2001-09-23_603,1,Soviet,2001-09-23,603
Empire_2001-09-23_603,1,Empire,2001-09-23,603
Evil_2001-09-23_603,1,Evil,2001-09-23,603
Las_2013-01-22_6627,1,Las,2013-01-22,6627
Vegas_2013-01-22_6627,1,Vegas,2013-01-22,6627
Boston_2021-09-08_9421,1,Boston,2021-09-08,9421
Philippines_2013-01-29_6635,1,Philippines,2013-01-29,6635
Germany_2013-01-29_6635,1,Germany,2013-01-29,6635
Kenya_1999-02-25_38,1,Kenya,1999-02-25,38
Tanzania_1999-02-25_38,1,Tanzania,1999-02-25,38
Washington_1999-02-25_38,1,Washington,1999-02-25,38
New_1999-02-25_38,1,New,1999-02-25,38
Mexico_2013-01-29_6636,1,Mexico,2013-01-29,6636
UK_2001-09-23_600,1,UK,2001-09-23,600
Morrison_2021-09-07_9417,1,Morrison,2021-09-07,9417
Beijing_2013-01-29_6636,1,Beijing,2013-01-29,6636
Chad_2013-01-29_6636,1,Chad,2013-01-29,6636
Rwanda_2013-01-29_6636,1,Rwanda,2013-01-29,6636
Pakistan_2013-01-29_6636,1,Pakistan,2013-01-29,6636
Myanmar_2021-09-07_9417,1,Myanmar,2021-09-07,9417
Helmand_2013-01-29_6636,1,Helmand,2013-01-29,6636
China_2013-01-29_6636,1,China,2013-01-29,6636
Britain_2001-09-22_599,1,Britain,2001-09-22,599
french_2013-01-31_6637,1,french,2013-01-31,6637
Albania_1999-02-25_38,1,Albania,1999-02-25,38
Libya_2013-01-29_6635,1,Libya,2013-01-29,6635
Kong_2021-09-07_9417,1,Kong,2021-09-07,9417
America_1999-02-18_37,1,America,1999-02-18,37
Mumbai_2013-01-29_6635,1,Mumbai,2013-01-29,6635
Haiti_2021-09-08_9419,1,Haiti,2021-09-08,9419
Lashkar_2013-01-29_6635,1,Lashkar,2013-01-29,6635
Kosovo_2021-09-08_9419,1,Kosovo,2021-09-08,9419
Saudi_2001-09-23_600,1,Saudi,2001-09-23,600
New_2013-01-29_6635,1,New,2013-01-29,6635
York_2013-01-29_6635,1,York,2013-01-29,6635
Pakistan_2001-09-23_600,1,Pakistan,2001-09-23,600
Egypt_2013-01-29_6635,1,Egypt,2013-01-29,6635
Somalia_2013-01-29_6635,1,Somalia,2013-01-29,6635
Bosnia_2021-09-08_9419,1,Bosnia,2021-09-08,9419
Turkey_2013-01-29_6635,1,Turkey,2013-01-29,6635
Madrid_2013-01-29_6635,1,Madrid,2013-01-29,6635
Islamabad_2013-01-29_6635,1,Islamabad,2013-01-29,6635
Kabul_2013-01-29_6635,1,Kabul,2013-01-29,6635
Baghdad_2013-01-29_6635,1,Baghdad,2013-01-29,6635
Mali_2021-09-08_9419,1,Mali,2021-09-08,9419
Brazil_2021-09-07_9417,1,Brazil,2021-09-07,9417
Hong_2021-09-07_9417,1,Hong,2021-09-07,9417
Arabia_2001-09-23_600,1,Arabia,2001-09-23,600
Iran_2001-09-22_598,1,Iran,2001-09-22,598
Kandahar_2013-02-04_6640,1,Kandahar,2013-02-04,6640
Germany_2013-02-04_6640,1,Germany,2013-02-04,6640
Australia_2021-09-07_9415,1,Australia,2021-09-07,9415
Kabul_2021-09-07_9415,1,Kabul,2021-09-07,9415
United_1999-03-01_39,1,United,1999-03-01,39
Iran_2021-09-07_9414,1,Iran,2021-09-07,9414
Birmingham_2013-02-04_6641,1,Birmingham,2013-02-04,6641
States_1999-03-01_39,1,States,1999-03-01,39
Iraq_1999-03-01_39,1,Iraq,1999-03-01,39
UK_2013-02-04_6642,1,UK,2013-02-04,6642
Qatar_2013-02-04_6642,1,Qatar,2013-02-04,6642
Doha_2013-02-04_6642,1,Doha,2013-02-04,6642
Britain_2013-02-04_6642,1,Britain,2013-02-04,6642
Karzai_2013-02-04_6642,1,Karzai,2013-02-04,6642
London_2013-02-05_6643,1,London,2013-02-05,6643
West_2013-02-05_6643,1,West,2013-02-05,6643
Burton_2013-02-05_6643,1,Burton,2013-02-05,6643
Russia_2021-09-07_9415,1,Russia,2021-09-07,9415
Qatar_2013-02-04_6640,1,Qatar,2013-02-04,6640
Netherlands_2013-01-31_6637,1,Netherlands,2013-01-31,6637
Kajaki_2013-02-04_6640,1,Kajaki,2013-02-04,6640
Vietnam_2013-01-31_6637,1,Vietnam,2013-01-31,6637
Afghanistan_2013-01-31_6637,1,Afghanistan,2013-01-31,6637
China_2021-09-07_9417,1,China,2021-09-07,9417
York_1999-02-25_38,1,York,1999-02-25,38
Sydney_2021-09-07_9417,1,Sydney,2021-09-07,9417
Pakistan_2001-09-22_599,1,Pakistan,2001-09-22,599
Arabia_2001-09-22_599,1,Arabia,2001-09-22,599
Pakistan_2021-09-07_9416,1,Pakistan,2021-09-07,9416
Helmand_2013-02-04_6639,1,Helmand,2013-02-04,6639
Saudi_2001-09-22_599,1,Saudi,2001-09-22,599
Israel_2001-09-22_599,1,Israel,2001-09-22,599
London_2013-02-04_6640,1,London,2013-02-04,6640
UK_2013-02-04_6640,1,UK,2013-02-04,6640
Russia_2001-09-22_598,1,Russia,2001-09-22,598
Massoud_2021-09-07_9415,1,Massoud,2021-09-07,9415
Bagram_2021-09-07_9415,1,Bagram,2021-09-07,9415
Kabul_2001-09-22_598,1,Kabul,2001-09-22,598
Polls_2013-01-29_6635,1,Polls,2013-01-29,6635
Emirati_2001-09-23_600,1,Emirati,2001-09-23,600
Hollywood_2013-01-22_6627,1,Hollywood,2013-01-22,6627
Henry_2013-01-22_6629,1,Henry,2013-01-22,6629
Harry_2013-01-23_6630,1,Harry,2013-01-23,6630
UK_2013-01-23_6630,1,UK,2013-01-23,6630
United_1999-02-18_37,1,United,1999-02-18,37
Superbowl_2013-01-23_6630,1,Superbowl,2013-01-23,6630
p20downton_2013-01-23_6630,1,p20downton,2013-01-23,6630
Afghanistan_2013-01-23_6631,1,Afghanistan,2013-01-23,6631
States_1999-02-18_37,1,States,1999-02-18,37
Pakistan_1999-02-18_37,1,Pakistan,1999-02-18,37
province_2021-09-08_9420,1,province,2021-09-08,9420
Missouri_2001-09-23_601,1,Missouri,2001-09-23,601
Balkh_2021-09-08_9420,1,Balkh,2021-09-08,9420
Mokhtar_2013-01-27_6633,1,Mokhtar,2013-01-27,6633
Hurras_2021-09-08_9419,1,Hurras,2021-09-08,9419
Texas_2001-09-23_601,1,Texas,2001-09-23,601
Richmond_2001-09-23_601,1,Richmond,2001-09-23,601
Afghanistan_2013-01-27_6633,1,Afghanistan,2013-01-27,6633
Indonesia_2021-09-08_9419,1,Indonesia,2021-09-08,9419
Prince_2013-01-23_6630,1,Prince,2013-01-23,6630
Manchester_2021-09-08_9420,1,Manchester,2021-09-08,9420
Tunisia_2013-01-27_6633,1,Tunisia,2013-01-27,6633
Pakistan_2021-09-08_9420,1,Pakistan,2021-09-08,9420
Texas_2021-09-08_9421,1,Texas,2021-09-08,9421
North_2013-01-22_6627,1,North,2013-01-22,6627
Iraq_2021-09-08_9421,1,Iraq,2021-09-08,9421
Pakistan_1999-02-15_36,1,Pakistan,1999-02-15,36
Africa_2013-01-22_6627,1,Africa,2013-01-22,6627
Iraq_2013-01-22_6627,1,Iraq,2013-01-22,6627
Shamsi_2021-09-08_9421,1,Shamsi,2021-09-08,9421
Prince_2013-01-22_6628,1,Prince,2013-01-22,6628
Harry_2013-01-22_6628,1,Harry,2013-01-22,6628
DC_2021-09-08_9421,1,DC,2021-09-08,9421
Washington_2021-09-08_9421,1,Washington,2021-09-08,9421
Helmand_2013-01-22_6628,1,Helmand,2013-01-22,6628
Vietnam_2001-09-23_601,1,Vietnam,2001-09-23,601
York_2001-09-23_601,1,York,2001-09-23,601
City_2021-09-08_9421,1,City,2021-09-08,9421
France_2013-01-22_6629,1,France,2013-01-22,6629
Afghanistan_1999-02-18_37,1,Afghanistan,1999-02-18,37
Maldives_2021-09-08_9419,1,Maldives,2021-09-08,9419
Pakistan_2021-09-08_9419,1,Pakistan,2021-09-08,9419
Iran_2013-01-29_6635,1,Iran,2013-01-29,6635
Carolina_2013-01-27_6633,1,Carolina,2013-01-27,6633
Greece_2013-01-27_6633,1,Greece,2013-01-27,6633
Italy_2013-01-27_6633,1,Italy,2013-01-27,6633
Brussels_2013-01-27_6633,1,Brussels,2013-01-27,6633
Dubai_2013-01-27_6633,1,Dubai,2013-01-27,6633
Malaysia_2013-01-27_6633,1,Malaysia,2013-01-27,6633
Israel_2013-01-27_6633,1,Israel,2013-01-27,6633
Mali_2013-01-28_6634,1,Mali,2013-01-28,6634
Songhai_2013-01-28_6634,1,Songhai,2013-01-28,6634
Timbuktu_2013-01-28_6634,1,Timbuktu,2013-01-28,6634
Africa_2013-01-28_6634,1,Africa,2013-01-28,6634
Cuba_2001-09-23_600,1,Cuba,2001-09-23,600
Iraq_2001-09-23_600,1,Iraq,2001-09-23,600
Libya_2021-09-08_9419,1,Libya,2021-09-08,9419
Libya_2001-09-23_600,1,Libya,2001-09-23,600
Kabul_2021-09-08_9419,1,Kabul,2021-09-08,9419
Malaysia_2013-01-29_6635,1,Malaysia,2013-01-29,6635
America_2001-09-23_600,1,America,2001-09-23,600
Michigan_2013-01-27_6633,1,Michigan,2013-01-27,6633
North_2013-01-27_6633,1,North,2013-01-27,6633
China_2013-01-27_6633,1,China,2013-01-27,6633
Ireland_2013-01-27_6633,1,Ireland,2013-01-27,6633
Morocco_2021-09-08_9419,1,Morocco,2021-09-08,9419
Vietnam_2013-01-27_6633,1,Vietnam,2013-01-27,6633
west_2013-01-27_6633,1,west,2013-01-27,6633
Ghana_2013-01-27_6633,1,Ghana,2013-01-27,6633
Guinea_2013-01-27_6633,1,Guinea,2013-01-27,6633
Malaya_2021-09-08_9419,1,Malaya,2021-09-08,9419
Niger_2013-01-27_6633,1,Niger,2013-01-27,6633
Korea_2021-09-08_9419,1,Korea,2021-09-08,9419
Mauritania_2013-01-27_6633,1,Mauritania,2013-01-27,6633
South_2021-09-08_9419,1,South,2021-09-08,9419
Kandahar_2021-09-08_9419,1,Kandahar,2021-09-08,9419
Arabia_2021-09-08_9419,1,Arabia,2021-09-08,9419
Turkey_2013-01-27_6633,1,Turkey,2013-01-27,6633
Japan_2013-01-27_6633,1,Japan,2013-01-27,6633
